cliente,poupanca,cdb,renda,segmentacao,seguro
840885917,"855,00","2741,00","57742,00",52,0
721864680,"352,00","8846,00","37383,00",40,1
723017016,"27,00","7331,00","99631,00",40,1
751007874,"261,00","3399,00","98247,00",40,0
704975755,"926,00","1466,00","67458,00",40,1
775223985,"232,00","55,00","52321,00",48,1
893670853,"879,00","972,00","95295,00",40,1
770505574,"341,00","8157,00","75420,00",40,1
736023112,"1239,00","4218,00","32977,00",40,1
837514690,"1346,00","2007,00","33222,00",20,1
818519078,"758,00","7639,00","88914,00",99,1
822581343,"770,00","3813,00","54257,00",12,0
735553255,"508,00","1828,00","83942,00",45,1
729078811,"1007,00","1334,00","76344,00",40,1
730844063,"106,00","5549,00","35163,00",70,1
738959686,"1365,00","2093,00","79485,00",40,1
735832150,"121,00","9789,00","50286,00",50,1
861038890,"556,00","3849,00","7509,00",48,1
707687516,"208,00","2755,00","13051,00",65,1
805557680,"851,00","9883,00","84243,00",20,0
724746805,"412,00","9948,00","71179,00",40,1
878850325,"361,00","4690,00","64235,00",4,1
874381785,"247,00","5344,00","84113,00",40,1
875883760,"465,00","7947,00","35494,00",24,0
791097439,"700,00","1115,00","52708,00",40,1
703494954,"919,00","2141,00","69183,00",35,0
722831027,"1428,00","3747,00","65283,00",45,1
827881546,"130,00","6880,00","49344,00",55,1
750854534,"57,00","4910,00","55006,00",50,1
744003488,"1183,00","3418,00","56768,00",75,1
821380419,"683,00","986,00","84839,00",45,0
802847817,"760,00","9094,00","48528,00",40,0
801066526,"453,00","7033,00","95946,00",32,1
798939965,"117,00","8680,00","56370,00",33,0
808369316,"268,00","9442,00","5209,00",10,0
862124093,"738,00","8751,00","34407,00",35,0
740486723,"464,00","8273,00","86652,00",40,0
864676554,"101,00","300,00","77830,00",36,0
781972155,"1072,00","796,00","21052,00",50,1
750581684,"626,00","2536,00","33809,00",30,1
794620926,"53,00","4043,00","18979,00",40,1
724732382,"502,00","8071,00","82507,00",40,1
825688655,"1009,00","7136,00","14873,00",40,1
765490149,"281,00","2879,00","97058,00",55,1
887779886,"455,00","5990,00","51623,00",60,1
807145409,"1135,00","7386,00","31277,00",10,1
841852666,"956,00","9922,00","5487,00",35,0
895179718,"100,00","1857,00","47489,00",30,0
715853726,"1481,00","4347,00","74884,00",38,1
765791600,"1297,00","6721,00","79438,00",55,1
704786962,"604,00","7503,00","16942,00",30,0
813978272,"307,00","8346,00","99677,00",40,1
790908166,"156,00","5057,00","99076,00",40,1
766761093,"1156,00","2729,00","67489,00",45,1
790738886,"641,00","1167,00","31984,00",40,1
798223976,"435,00","3226,00","38499,00",50,1
752335138,"321,00","1444,00","43330,00",55,1
742346228,"636,00","6156,00","6318,00",40,1
793489700,"1001,00","4334,00","64894,00",55,0
762724878,"1303,00","7430,00","64027,00",40,1
869173401,"559,00","6204,00","79992,00",17,0
712891700,"235,00","9429,00","60247,00",50,1
792538317,"434,00","9445,00","23440,00",15,0
807857106,"804,00","5450,00","43071,00",40,0
794347321,"1428,00","5853,00","69965,00",18,0
870702417,"1138,00","7250,00","41856,00",80,0
805017797,"617,00","2308,00","68860,00",30,1
714563682,"334,00","2569,00","87012,00",40,0
873955006,"233,00","6399,00","16268,00",35,0
870399910,"939,00","4830,00","88431,00",20,0
723010932,"151,00","4273,00","66144,00",40,1
727836171,"1008,00","7517,00","62306,00",40,1
863369674,"1145,00","5978,00","41663,00",50,1
876563452,"1117,00","4479,00","6231,00",40,0
814688911,"1324,00","8426,00","89518,00",50,1
728831762,"382,00","3498,00","19830,00",40,1
756800982,"1061,00","7465,00","36545,00",40,0
782187452,"1242,00","224,00","40663,00",40,0
850705050,"1174,00","7199,00","79774,00",25,1
711598725,"43,00","9646,00","26901,00",40,1
798095870,"256,00","1666,00","30333,00",25,0
830431846,"131,00","1793,00","37719,00",40,0
806533197,"662,00","5294,00","81207,00",40,1
752453400,"544,00","1809,00","86507,00",15,0
807941288,"990,00","9589,00","43365,00",55,0
847337674,"979,00","3920,00","94876,00",40,0
786948371,"316,00","3598,00","96090,00",25,1
788372285,"126,00","6286,00","86929,00",50,0
736263895,"534,00","501,00","86770,00",25,0
824625229,"247,00","4211,00","12859,00",30,1
720604929,"409,00","6912,00","79143,00",40,0
705333040,"733,00","2645,00","31556,00",40,1
828504840,"1302,00","1029,00","65016,00",40,1
879387537,"433,00","3021,00","48458,00",60,1
880675426,"873,00","743,00","63098,00",48,1
878358567,"821,00","2062,00","63260,00",50,1
780580287,"671,00","9360,00","64746,00",40,1
861437240,"1161,00","1750,00","67698,00",40,1
801771104,"474,00","128,00","44405,00",40,0
802088598,"1218,00","5767,00","15272,00",40,1
749721355,"1194,00","7786,00","84126,00",23,0
879260221,"1312,00","1766,00","58428,00",30,0
883872726,"1061,00","6563,00","15207,00",40,1
804023647,"1044,00","4136,00","56024,00",40,1
887019905,"293,00","6278,00","84335,00",35,0
771974685,"1109,00","4764,00","41430,00",36,1
700758419,"1072,00","7427,00","29092,00",30,1
842156292,"102,00","701,00","38886,00",40,0
762389316,"471,00","9548,00","58871,00",48,1
867389658,"1348,00","6782,00","54814,00",24,1
763422817,"857,00","6008,00","48665,00",70,1
854525331,"322,00","6960,00","49221,00",70,1
863782415,"297,00","168,00","82145,00",50,1
835202240,"958,00","2327,00","57504,00",60,1
828239756,"750,00","9222,00","17785,00",50,1
850298365,"1114,00","3215,00","25594,00",40,1
869891296,"260,00","685,00","21370,00",3,1
869568198,"986,00","2110,00","54173,00",40,0
785128523,"116,00","4421,00","40287,00",45,1
710309000,"1416,00","7901,00","79352,00",48,0
819186770,"18,00","8414,00","54960,00",40,1
816725888,"306,00","7735,00","15976,00",40,0
712741468,"561,00","6300,00","60247,00",48,1
899544855,"1282,00","2839,00","47201,00",52,0
828037900,"957,00","7588,00","66619,00",45,1
801048658,"737,00","9345,00","13930,00",20,1
845698616,"1416,00","9857,00","21277,00",40,1
784903139,"471,00","4711,00","89692,00",45,1
846784916,"1072,00","4904,00","61983,00",30,1
796846404,"140,00","7744,00","69698,00",40,1
763152736,"1216,00","5599,00","98990,00",55,1
798600706,"1409,00","3652,00","19869,00",40,1
885021582,"1464,00","6145,00","69036,00",40,1
843432032,"935,00","741,00","76987,00",40,0
878476133,"178,00","8733,00","51646,00",55,0
890945843,"345,00","8320,00","40582,00",40,1
785976007,"1234,00","3517,00","24659,00",40,1
807414097,"115,00","4639,00","95628,00",60,1
886618208,"1280,00","4972,00","59110,00",50,1
775749465,"722,00","3074,00","21225,00",55,1
784761538,"1171,00","5629,00","32486,00",45,1
758872079,"1111,00","5644,00","84753,00",65,1
808690679,"120,00","1744,00","79511,00",40,1
787473505,"1224,00","6928,00","14852,00",68,1
746402346,"873,00","4615,00","51785,00",37,0
747016072,"1285,00","2738,00","91331,00",40,0
862595199,"362,00","5107,00","31573,00",45,1
741284808,"1495,00","5881,00","29821,00",4,1
746921010,"533,00","7807,00","8347,00",3,1
836128083,"1048,00","3093,00","15566,00",40,1
784015828,"61,00","9456,00","8318,00",60,1
815502999,"458,00","9875,00","81250,00",40,1
734408309,"90,00","4585,00","46370,00",40,0
894027265,"119,00","3431,00","30483,00",45,1
823856696,"1224,00","9263,00","24803,00",10,1
760501159,"639,00","3171,00","96689,00",60,0
786878165,"960,00","2541,00","59971,00",40,1
812996965,"1453,00","5949,00","84169,00",42,0
856213023,"1324,00","9476,00","28742,00",30,1
878938531,"1178,00","2258,00","82501,00",40,1
769843527,"877,00","952,00","34469,00",98,1
787056486,"266,00","5356,00","14925,00",40,0
845221396,"594,00","3991,00","18280,00",40,1
819274606,"785,00","8507,00","82492,00",48,0
788931851,"609,00","3682,00","15623,00",40,1
769656085,"1109,00","4394,00","21666,00",40,0
739643102,"382,00","9635,00","60803,00",20,1
877834474,"1272,00","3787,00","13361,00",16,0
731491524,"642,00","8122,00","19948,00",40,1
892318762,"348,00","8814,00","64583,00",50,1
890792065,"616,00","6496,00","30502,00",45,1
814265441,"706,00","5968,00","17519,00",40,0
796023486,"964,00","1538,00","10756,00",30,1
837447914,"1113,00","9163,00","24173,00",40,0
722426776,"340,00","4078,00","25485,00",45,1
751045390,"280,00","7838,00","62801,00",25,0
819405135,"1106,00","1278,00","92901,00",40,1
727465150,"1380,00","6028,00","50310,00",40,1
820483432,"161,00","6813,00","32504,00",15,1
749773511,"1325,00","7333,00","75511,00",40,0
829256273,"663,00","715,00","89184,00",65,1
817637838,"381,00","7350,00","87059,00",40,1
856035265,"686,00","1689,00","28864,00",25,0
735294529,"1003,00","9189,00","83159,00",60,1
772429875,"292,00","8480,00","23167,00",35,0
761401381,"277,00","1339,00","13462,00",40,0
806620899,"174,00","5460,00","36801,00",40,0
773277653,"1334,00","8113,00","31067,00",24,1
800493052,"1145,00","4605,00","6508,00",60,1
854676399,"1240,00","6146,00","70489,00",55,1
799092371,"1143,00","8757,00","40541,00",38,1
897692017,"915,00","1420,00","77930,00",40,1
829196570,"1285,00","3496,00","64200,00",40,0
859626459,"403,00","7946,00","94771,00",40,0
761391278,"921,00","9721,00","50435,00",34,0
731690464,"16,00","4684,00","89140,00",50,1
731314006,"1338,00","329,00","22898,00",30,1
758497125,"1075,00","2363,00","15698,00",24,0
741169238,"665,00","301,00","96897,00",40,1
848734023,"96,00","7445,00","93525,00",45,1
870864459,"289,00","4422,00","61204,00",45,1
894622588,"391,00","295,00","78798,00",40,0
825926862,"687,00","4240,00","79512,00",50,1
780359648,"1424,00","7215,00","58846,00",45,0
741615506,"717,00","405,00","76034,00",20,0
820381312,"36,00","8082,00","65162,00",50,1
882352998,"1308,00","6967,00","88450,00",55,1
792814098,"656,00","9156,00","14131,00",25,1
833896047,"308,00","5603,00","61296,00",40,0
790827572,"385,00","3712,00","9064,00",60,1
821804019,"1403,00","4075,00","16386,00",56,1
826847205,"1013,00","5643,00","42598,00",40,1
721131263,"647,00","9944,00","68840,00",40,0
816920901,"35,00","5296,00","28618,00",40,1
794370645,"284,00","6912,00","19346,00",40,1
723278007,"1271,00","4653,00","67557,00",40,1
731144948,"312,00","2922,00","42131,00",30,1
723721008,"1103,00","5385,00","27642,00",30,0
815737601,"172,00","888,00","24397,00",40,1
841517681,"263,00","8410,00","40312,00",25,0
847157159,"225,00","660,00","40314,00",40,1
746610778,"434,00","4885,00","85615,00",37,0
839049290,"37,00","4582,00","35754,00",38,1
819053257,"1284,00","4047,00","23665,00",18,1
869537954,"1017,00","4975,00","9221,00",20,1
842555513,"1327,00","3294,00","86760,00",40,1
798252384,"1234,00","5422,00","63808,00",15,1
716966787,"1353,00","6190,00","72164,00",35,1
761760885,"1128,00","5472,00","56570,00",35,1
893601718,"687,00","7776,00","54018,00",45,1
869894121,"1008,00","815,00","18692,00",40,0
749884563,"871,00","7294,00","30778,00",60,0
702632596,"219,00","5182,00","25900,00",40,0
736264170,"1264,00","2195,00","13755,00",40,0
727112857,"1283,00","1947,00","76342,00",40,1
808321564,"1339,00","5338,00","72168,00",40,0
871757753,"554,00","10,00","62912,00",50,1
863145204,"1169,00","8647,00","92666,00",50,1
892565282,"241,00","1162,00","80573,00",40,1
847206540,"529,00","58,00","74168,00",45,1
806331450,"184,00","2374,00","48659,00",30,1
712075560,"250,00","8255,00","54416,00",55,0
836292492,"1281,00","2820,00","89485,00",40,0
736443385,"1221,00","8272,00","63551,00",60,1
884733796,"897,00","9788,00","56543,00",32,0
883261418,"1292,00","5026,00","30091,00",38,1
810034906,"1464,00","1853,00","98483,00",40,0
747684865,"559,00","6058,00","99509,00",40,1
716034437,"793,00","9881,00","34317,00",40,1
806367502,"1462,00","6445,00","48516,00",60,1
761263872,"1407,00","3833,00","95444,00",40,1
886065062,"935,00","541,00","10686,00",15,1
744397534,"1111,00","4350,00","13246,00",35,0
717161590,"285,00","7119,00","45018,00",40,0
828205606,"942,00","5324,00","50980,00",24,0
766457109,"69,00","6896,00","17907,00",12,1
813510336,"191,00","5686,00","49231,00",40,1
897290860,"909,00","7282,00","70115,00",43,1
881390854,"271,00","3517,00","58412,00",40,0
880893271,"857,00","6773,00","96066,00",40,0
778541618,"627,00","2179,00","70124,00",50,1
780956052,"484,00","6251,00","33044,00",40,1
747771631,"182,00","9709,00","98936,00",40,1
707104558,"1376,00","2826,00","67888,00",50,1
701768802,"1222,00","8649,00","39524,00",40,0
738694580,"963,00","2039,00","68928,00",40,0
730204010,"455,00","2057,00","47556,00",36,0
767707546,"986,00","265,00","9572,00",40,0
722895517,"892,00","2639,00","65237,00",30,0
711179094,"1390,00","2235,00","52706,00",44,1
818103931,"105,00","9219,00","39694,00",35,0
865386222,"731,00","451,00","38446,00",70,1
756214132,"1446,00","8381,00","85036,00",40,1
784883287,"1107,00","8000,00","62817,00",40,1
774340659,"539,00","7984,00","41861,00",48,1
891487132,"1242,00","3405,00","41039,00",40,0
734150637,"388,00","3770,00","28736,00",30,0
876662073,"1454,00","2553,00","87852,00",50,1
878940431,"196,00","4815,00","67590,00",40,1
833766319,"273,00","5821,00","61049,00",45,1
790362006,"37,00","8766,00","83468,00",52,0
725738609,"930,00","7895,00","80219,00",65,1
711930649,"279,00","3314,00","21751,00",60,1
893596900,"760,00","8685,00","45845,00",40,1
755439030,"217,00","7191,00","13823,00",20,0
779285821,"1070,00","8675,00","47014,00",35,1
765662678,"1205,00","7102,00","47578,00",40,1
763766436,"544,00","3905,00","97202,00",50,1
824400455,"105,00","7704,00","19929,00",40,1
701735566,"99,00","75,00","25067,00",52,1
891209249,"1299,00","292,00","36126,00",40,1
715063582,"365,00","2511,00","72040,00",40,0
847546942,"492,00","3926,00","54630,00",40,1
738143762,"646,00","7387,00","89210,00",40,1
803940233,"1374,00","5842,00","42527,00",40,1
793173696,"288,00","7923,00","21944,00",40,0
794876355,"244,00","8091,00","5865,00",30,1
818385182,"1279,00","8570,00","40520,00",40,1
700138303,"932,00","5407,00","52223,00",35,1
736973644,"880,00","6542,00","96251,00",40,1
749144522,"875,00","7436,00","16857,00",20,1
701646888,"1391,00","7466,00","59353,00",40,1
869523936,"431,00","3011,00","13441,00",45,1
795136075,"838,00","4501,00","42414,00",52,1
893788608,"800,00","7588,00","55055,00",14,1
829634654,"1472,00","4604,00","71540,00",40,1
827816921,"1051,00","8844,00","84454,00",70,1
840023924,"720,00","3786,00","44358,00",50,1
779312843,"1140,00","2629,00","80767,00",12,1
882101906,"431,00","4559,00","70212,00",40,0
738969356,"561,00","8809,00","55638,00",15,0
856176212,"853,00","3142,00","74327,00",38,1
875369363,"27,00","7214,00","63175,00",80,1
709756264,"842,00","3672,00","10150,00",62,1
748463025,"467,00","34,00","77120,00",25,1
815256381,"1065,00","9185,00","61698,00",50,1
845649584,"978,00","2167,00","54858,00",40,1
757293748,"584,00","9622,00","16604,00",45,1
707071694,"1459,00","2543,00","87661,00",38,0
740154928,"308,00","974,00","48013,00",40,1
718834433,"407,00","1297,00","6118,00",55,1
883256342,"345,00","4800,00","25918,00",40,1
828746891,"928,00","2465,00","84657,00",40,1
808008195,"461,00","6902,00","71274,00",60,1
771234535,"107,00","3832,00","17325,00",20,1
833603741,"321,00","8758,00","11241,00",40,0
896793316,"304,00","2784,00","23457,00",40,1
845215683,"253,00","6262,00","99377,00",40,1
885384238,"1059,00","3837,00","16050,00",35,0
732335447,"96,00","1059,00","42972,00",5,0
709258029,"520,00","3425,00","81814,00",48,1
727108409,"1284,00","9046,00","57232,00",28,0
803736251,"151,00","5255,00","56142,00",36,1
815194703,"1371,00","4824,00","50435,00",40,0
737465265,"429,00","3734,00","57097,00",40,1
810741241,"101,00","6655,00","99887,00",40,1
857736432,"224,00","8796,00","17906,00",40,1
851431135,"328,00","2962,00","8617,00",25,1
860886591,"776,00","6832,00","89914,00",55,0
801352429,"259,00","3061,00","64598,00",40,1
819941030,"1156,00","4793,00","37335,00",50,1
873794118,"255,00","3634,00","91573,00",30,0
737043902,"73,00","7189,00","48053,00",40,1
781353822,"564,00","648,00","93491,00",20,0
700471597,"895,00","4381,00","57799,00",40,1
768374426,"1245,00","8831,00","57352,00",50,1
866900586,"536,00","9824,00","94105,00",40,1
715285624,"1088,00","7507,00","70017,00",5,1
788985544,"913,00","9843,00","69831,00",60,1
763606764,"449,00","140,00","38066,00",40,1
724203997,"1476,00","2040,00","58833,00",40,1
784989905,"1336,00","3232,00","97055,00",60,1
829473095,"1113,00","3841,00","8554,00",45,1
701691363,"1381,00","8733,00","77849,00",60,0
831500156,"651,00","6264,00","10248,00",40,1
806327193,"1269,00","8449,00","91992,00",40,0
707574299,"1126,00","6381,00","78923,00",30,0
775887949,"299,00","2408,00","6191,00",60,1
786049493,"529,00","5705,00","35477,00",40,1
732081061,"905,00","9213,00","24714,00",40,1
828742464,"1478,00","7819,00","21333,00",40,1
773580766,"443,00","1107,00","19204,00",40,1
765630141,"754,00","2831,00","78852,00",30,0
855265697,"864,00","1198,00","77869,00",50,1
870463251,"1031,00","6018,00","59223,00",40,1
777708666,"86,00","3779,00","37014,00",50,1
777223202,"976,00","4418,00","65212,00",30,1
792871924,"242,00","172,00","45245,00",40,0
802871520,"230,00","5808,00","76062,00",45,1
748099564,"1053,00","3649,00","16521,00",40,0
850832196,"1013,00","5861,00","92194,00",38,1
852157348,"913,00","4613,00","78566,00",30,1
789490717,"1140,00","9360,00","36685,00",50,1
829443876,"494,00","6025,00","55330,00",40,1
726196649,"709,00","1784,00","9271,00",16,0
759906659,"620,00","3550,00","90334,00",43,0
